"time","date","value","household","phase"
"04:40","2012-07-09",0.064415545,"04",1
"04:50","2012-07-09",0.0551005955555556,"04",1
"05:00","2012-07-09",0.0367363411111111,"04",1
"05:10","2012-07-09",0.0323309255555556,"04",1
"05:20","2012-07-09",0.0469996180555556,"04",1
"05:30","2012-07-09",0.04749844,"04",1
"05:40","2012-07-09",0.0498909063888889,"04",1
"05:50","2012-07-09",0.0382062855555556,"04",1
"06:00","2012-07-09",0.0347411763888889,"04",1
"06:10","2012-07-09",0.0580704625,"04",1
"06:20","2012-07-09",0.0628266375,"04",1
"06:30","2012-07-09",0.0618455902777778,"04",1
"06:40","2012-07-09",0.0434303505555556,"04",1
"06:50","2012-07-09",0.0297886261111111,"04",1
"07:00","2012-07-09",0.0407137211111111,"04",1
"07:10","2012-07-09",0.0493910338888889,"04",1
"07:20","2012-07-09",0.0428188758333333,"04",1
"07:30","2012-07-09",0.0480613711111111,"04",1
"07:40","2012-07-09",0.0423865130555556,"04",1
"07:50","2012-07-09",0.0317503680555556,"04",1
"08:00","2012-07-09",0.0371129936111111,"04",1
"08:10","2012-07-09",0.0504800652777778,"04",1
"08:20","2012-07-09",0.0597696219444444,"04",1
"08:30","2012-07-09",0.0565818547222222,"04",1
"08:40","2012-07-09",0.04765917,"04",1
"08:50","2012-07-09",0.0335413130555556,"04",1
"09:00","2012-07-09",0.0254932777777778,"04",1
"09:10","2012-07-09",0.0404011413888889,"04",1
"09:20","2012-07-09",0.0495729702777778,"04",1
"09:30","2012-07-09",0.0472265944444444,"04",1
"09:40","2012-07-09",0.0483276688888889,"04",1
"09:50","2012-07-09",0.0437650577777778,"04",1
"10:00","2012-07-09",0.0663601552777778,"04",1
"10:10","2012-07-09",0.0766599227777778,"04",1
"10:20","2012-07-09",0.0649026597222222,"04",1
"10:30","2012-07-09",0.085523545,"04",1
"10:40","2012-07-09",0.236569726944444,"04",1
"10:50","2012-07-09",0.32111785,"04",1
"11:00","2012-07-09",0.234904355555556,"04",1
"11:10","2012-07-09",0.0871769947222222,"04",1
"11:20","2012-07-09",0.0799716427777778,"04",1
"11:30","2012-07-09",0.107874935555556,"04",1
"11:40","2012-07-09",0.172304157777778,"04",1
"11:50","2012-07-09",0.153019731111111,"04",1
"12:00","2012-07-09",0.0668166705555556,"04",1
"12:10","2012-07-09",0.0442938113888889,"04",1
"12:20","2012-07-09",0.0398487833333333,"04",1
"12:30","2012-07-09",0.0489138594444444,"04",1
"12:40","2012-07-09",0.0456972141666667,"04",1
"12:50","2012-07-09",0.0498109958333333,"04",1
"13:00","2012-07-09",0.04375157,"04",1
"13:10","2012-07-09",0.0341194044444444,"04",1
"13:20","2012-07-09",0.0374522036111111,"04",1
"13:30","2012-07-09",0.0406389555555556,"04",1
"13:40","2012-07-09",0.0488628825,"04",1
"13:50","2012-07-09",0.0648832611111111,"04",1
"14:00","2012-07-09",0.0599142722222222,"04",1
"14:10","2012-07-09",0.0368954722222222,"04",1
"14:20","2012-07-09",0.0340224455555556,"04",1
"14:30","2012-07-09",0.0403237819444444,"04",1
"14:40","2012-07-09",0.0541507291666667,"04",1
"14:50","2012-07-09",0.0486278722222222,"04",1
"15:00","2012-07-09",0.0425954608333333,"04",1
"15:10","2012-07-09",0.0318727366666667,"04",1
"15:20","2012-07-09",0.0340678111111111,"04",1
"15:30","2012-07-09",0.0380207891666667,"04",1
"15:40","2012-07-09",0.0688504247222222,"04",1
"15:50","2012-07-09",0.0747264980555555,"04",1
"16:00","2012-07-09",0.0508343225,"04",1
"16:10","2012-07-09",0.0322419272222222,"04",1
"16:20","2012-07-09",0.0264324752777778,"04",1
"16:30","2012-07-09",0.0239298366666667,"04",1
"16:40","2012-07-09",0.0641450552777778,"04",1
"16:50","2012-07-09",0.064362665,"04",1
"17:00","2012-07-09",0.0453862211111111,"04",1
"17:10","2012-07-09",0.03245181,"04",1
"17:20","2012-07-09",0.0323440744444444,"04",1
"17:30","2012-07-09",0.0507158172222222,"04",1
"17:40","2012-07-09",0.0723959847222222,"04",1
"17:50","2012-07-09",0.0720664063888889,"04",1
"18:00","2012-07-09",0.0542743916666667,"04",1
"18:10","2012-07-09",0.0702618794444444,"04",1
"18:20","2012-07-09",0.0324743955555556,"04",1
"18:30","2012-07-09",0.040257255,"04",1
"18:40","2012-07-09",0.0482509930555556,"04",1
"18:50","2012-07-09",0.0457700663888889,"04",1
"19:00","2012-07-09",0.0444894847222222,"04",1
"19:10","2012-07-09",0.0433319894444444,"04",1
"19:20","2012-07-09",0.0481592811111111,"04",1
"19:30","2012-07-09",0.0559306897222222,"04",1
"19:40","2012-07-09",0.0597190075,"04",1
"19:50","2012-07-09",0.0434727827777778,"04",1
"20:00","2012-07-09",0.0369194641666667,"04",1
"20:10","2012-07-09",0.106156545833333,"04",1
"20:20","2012-07-09",0.0333068138888889,"04",1
"20:30","2012-07-09",0.0439638244444444,"04",1
"20:40","2012-07-09",0.0481302055555556,"04",1
"20:50","2012-07-09",0.0451397208333333,"04",1
"21:00","2012-07-09",0.049823685,"04",1
"21:10","2012-07-09",0.0642873677777778,"04",1
"21:20","2012-07-09",0.0555135016666667,"04",1
"21:30","2012-07-09",0.0558160925,"04",1
"21:40","2012-07-09",0.0477866919444444,"04",1
"21:50","2012-07-09",0.0374699175,"04",1
"22:00","2012-07-09",0.0467936236111111,"04",1
"22:10","2012-07-09",0.0489269486111111,"04",1
"22:20","2012-07-09",0.0483912291666667,"04",1
"22:30","2012-07-09",0.0455277575,"04",1
"22:40","2012-07-09",0.0479473038888889,"04",1
"22:50","2012-07-09",0.0431271972222222,"04",1
"23:00","2012-07-09",0.0433456,"04",1
"23:10","2012-07-09",0.0651547027777778,"04",1
"23:20","2012-07-09",0.0624129638888889,"04",1
"23:30","2012-07-09",0.0557716244444444,"04",1
"23:40","2012-07-09",0.0526988955555556,"04",1
"23:50","2012-07-09",0.0397463436111111,"04",1
"00:00","2012-07-10",0.0320440261111111,"04",1
"00:10","2012-07-10",0.0319967538888889,"04",1
"00:20","2012-07-10",0.0500427480555556,"04",1
"00:30","2012-07-10",0.0527994986111111,"04",1
"00:40","2012-07-10",0.0587504377777778,"04",1
"00:50","2012-07-10",0.0521667830555556,"04",1
"01:00","2012-07-10",0.0479103383333333,"04",1
"01:10","2012-07-10",0.0457781852777778,"04",1
"01:20","2012-07-10",0.0456063130555556,"04",1
"01:30","2012-07-10",0.0488660402777778,"04",1
"01:40","2012-07-10",0.0644218858333333,"04",1
"01:50","2012-07-10",0.0521035327777778,"04",1
"02:00","2012-07-10",0.0319717288888889,"04",1
"02:10","2012-07-10",0.0422930086111111,"04",1
"02:20","2012-07-10",0.0457322752777778,"04",1
"02:30","2012-07-10",0.058725555,"04",1
"02:40","2012-07-10",0.0786842638888889,"04",1
"02:50","2012-07-10",0.0799091219444444,"04",1
"03:00","2012-07-10",0.0490730794444444,"04",1
"03:10","2012-07-10",0.174386778888889,"04",1
"03:20","2012-07-10",0.390214822222222,"04",1
"03:30","2012-07-10",0.395100011111111,"04",1
"03:40","2012-07-10",0.429533275,"04",1
"03:50","2012-07-10",0.605417930555555,"04",1
"04:00","2012-07-10",0.719482327777778,"04",1
"04:10","2012-07-10",0.415144188888889,"04",1
"04:20","2012-07-10",0.178614302777778,"04",1
"04:30","2012-07-10",0.0408134555555556,"04",1
"04:40","2012-07-10",0.148199683888889,"04",1
"04:50","2012-07-10",0.382697263888889,"04",1
"05:00","2012-07-10",0.0677607441666667,"04",1
"05:10","2012-07-10",0.041861475,"04",1
"05:20","2012-07-10",0.0331560438888889,"04",1
"05:30","2012-07-10",0.0327478888888889,"04",1
"05:40","2012-07-10",0.0320643833333333,"04",1
"05:50","2012-07-10",0.0500036313888889,"04",1
"06:00","2012-07-10",0.0511733247222222,"04",1
"06:10","2012-07-10",0.0499148711111111,"04",1
"06:20","2012-07-10",0.0379462363888889,"04",1
"06:30","2012-07-10",0.0495829072222222,"04",1
"06:40","2012-07-10",0.0530923275,"04",1
"06:50","2012-07-10",0.0563370577777778,"04",1
"07:00","2012-07-10",0.0457204561111111,"04",1
"07:10","2012-07-10",0.0382694536111111,"04",1
"07:20","2012-07-10",0.0427651444444444,"04",1
"07:30","2012-07-10",0.0326217408333333,"04",1
"07:40","2012-07-10",0.0441821522222222,"04",1
"07:50","2012-07-10",0.0666199502777778,"04",1
"08:00","2012-07-10",0.0671257052777778,"04",1
"08:10","2012-07-10",0.0579663391666667,"04",1
"08:20","2012-07-10",0.0877001533333333,"04",1
"08:30","2012-07-10",0.0766823733333333,"04",1
"08:40","2012-07-10",0.0623343605555556,"04",1
"08:50","2012-07-10",0.0614434722222222,"04",1
"09:00","2012-07-10",0.0704224913888889,"04",1
"09:10","2012-07-10",0.0583864033333333,"04",1
"09:20","2012-07-10",0.0726492402777778,"04",1
"09:30","2012-07-10",0.0537500958333333,"04",1
"09:40","2012-07-10",0.0575109508333333,"04",1
"09:50","2012-07-10",0.0625003002777778,"04",1
"10:00","2012-07-10",0.0676822433333333,"04",1
"10:10","2012-07-10",0.0702342633333333,"04",1
"10:20","2012-07-10",0.0842181308333333,"04",1
"10:30","2012-07-10",0.081489465,"04",1
"10:40","2012-07-10",0.0641862044444445,"04",1
"10:50","2012-07-10",0.0671317402777778,"04",1
"11:00","2012-07-10",0.0702342927777778,"04",1
"11:10","2012-07-10",0.140369195277778,"04",1
"11:20","2012-07-10",0.0682010561111111,"04",1
"11:30","2012-07-10",0.0844591538888889,"04",1
"11:40","2012-07-10",0.241004663888889,"04",1
"11:50","2012-07-10",0.158463815,"04",1
"12:00","2012-07-10",0.0629540419444444,"04",1
"12:10","2012-07-10",0.0779844047222222,"04",1
"12:20","2012-07-10",0.0717424897222222,"04",1
"12:30","2012-07-10",0.0613136080555556,"04",1
"12:40","2012-07-10",0.0711108147222222,"04",1
"12:50","2012-07-10",0.0626731297222222,"04",1
"13:00","2012-07-10",0.0536110836111111,"04",1
"13:10","2012-07-10",0.0515340016666667,"04",1
"13:20","2012-07-10",0.0348879433333333,"04",1
"13:30","2012-07-10",0.0325229991666667,"04",1
"13:40","2012-07-10",0.0348529666666667,"04",1
"13:50","2012-07-10",0.0562692233333333,"04",1
"14:00","2012-07-10",0.0639203652777778,"04",1
"14:10","2012-07-10",0.0726510102777778,"04",1
"14:20","2012-07-10",0.0553195277777778,"04",1
"14:30","2012-07-10",0.0559570313888889,"04",1
"14:40","2012-07-10",0.0541961644444444,"04",1
"14:50","2012-07-10",0.0668514283333333,"04",1
"15:00","2012-07-10",0.0711103469444444,"04",1
"15:10","2012-07-10",0.0762509919444444,"04",1
"15:20","2012-07-10",0.0694423363888889,"04",1
"15:30","2012-07-10",0.0705374133333333,"04",1
"15:40","2012-07-10",0.0461661147222222,"04",1
"15:50","2012-07-10",0.0482015166666667,"04",1
"16:00","2012-07-10",0.0611496913888889,"04",1
"16:10","2012-07-10",0.0665546994444444,"04",1
"16:20","2012-07-10",0.0581179686111111,"04",1
"16:30","2012-07-10",0.0432220730555556,"04",1
"16:40","2012-07-10",0.0329009136111111,"04",1
"16:50","2012-07-10",0.032911055,"04",1
"17:00","2012-07-10",0.0347594461111111,"04",1
"17:10","2012-07-10",0.0573584416666667,"04",1
"17:20","2012-07-10",0.06340991,"04",1
"17:30","2012-07-10",0.0601802841666667,"04",1
"17:40","2012-07-10",0.0561192686111111,"04",1
"17:50","2012-07-10",0.0462965922222222,"04",1
"18:00","2012-07-10",0.0382375986111111,"04",1
"18:10","2012-07-10",0.0942682602777778,"04",1
"18:20","2012-07-10",0.190241981666667,"04",1
"18:30","2012-07-10",0.0668746944444444,"04",1
"18:40","2012-07-10",0.0855216086111111,"04",1
"18:50","2012-07-10",0.0374142527777778,"04",1
"19:00","2012-07-10",0.0605818888888889,"04",1
"19:10","2012-07-10",0.069630095,"04",1
"19:20","2012-07-10",0.0955315711111111,"04",1
"19:30","2012-07-10",0.0525480338888889,"04",1
"19:40","2012-07-10",0.0532493525,"04",1
"19:50","2012-07-10",0.0423770025,"04",1
"20:00","2012-07-10",0.0335147708333333,"04",1
"20:10","2012-07-10",0.0488635722222222,"04",1
"20:20","2012-07-10",0.0453532566666667,"04",1
"20:30","2012-07-10",0.0366699780555556,"04",1
"20:40","2012-07-10",0.0435930341666667,"04",1
"20:50","2012-07-10",0.0495303658333333,"04",1
"21:00","2012-07-10",0.0344663605555556,"04",1
"21:10","2012-07-10",0.0547374455555556,"04",1
"21:20","2012-07-10",0.0635894297222222,"04",1
"21:30","2012-07-10",0.0519490838888889,"04",1
"21:40","2012-07-10",0.0400200158333333,"04",1
"21:50","2012-07-10",0.0395866916666667,"04",1
"22:00","2012-07-10",0.0427158711111111,"04",1
"22:10","2012-07-10",0.0423647547222222,"04",1
"22:20","2012-07-10",0.0504218083333333,"04",1
"22:30","2012-07-10",0.0353918311111111,"04",1
"22:40","2012-07-10",0.0330815408333333,"04",1
"22:50","2012-07-10",0.0421139266666667,"04",1
"23:00","2012-07-10",0.0546186247222222,"04",1
"23:10","2012-07-10",0.0544958580555556,"04",1
"23:20","2012-07-10",0.0622632813888889,"04",1
"23:30","2012-07-10",0.046255795,"04",1
"23:40","2012-07-10",0.0228137919444444,"04",1
"23:50","2012-07-10",0.0389634263888889,"04",1
"00:00","2012-06-27",0.0798070275,"04",0
"00:10","2012-06-27",0.0809878672222222,"04",0
"00:20","2012-06-27",0.0828418022222222,"04",0
"00:30","2012-06-27",0.0949848497222222,"04",0
"00:40","2012-06-27",0.0769079697222222,"04",0
"00:50","2012-06-27",0.0558870311111111,"04",0
"01:00","2012-06-27",0.0819663680555556,"04",0
"01:10","2012-06-27",0.0722645341666667,"04",0
"01:20","2012-06-27",0.0493032022222222,"04",0
"01:30","2012-06-27",0.0633115527777778,"04",0
"01:40","2012-06-27",0.0617835216666667,"04",0
"01:50","2012-06-27",0.0662780233333333,"04",0
"02:00","2012-06-27",0.0717562975,"04",0
"02:10","2012-06-27",0.0561251616666667,"04",0
"02:20","2012-06-27",0.0444880441666667,"04",0
"02:30","2012-06-27",0.0540024875,"04",0
"02:40","2012-06-27",0.0714008744444444,"04",0
"02:50","2012-06-27",0.0833786080555556,"04",0
"03:00","2012-06-27",0.427953812777778,"04",0
"03:10","2012-06-27",0.635374393611111,"04",0
"03:20","2012-06-27",0.809358069444444,"04",0
"03:30","2012-06-27",0.808171172222222,"04",0
"03:40","2012-06-27",0.788899513888889,"04",0
"03:50","2012-06-27",1.02621263888889,"04",0
"04:00","2012-06-27",1.09055056666667,"04",0
"04:10","2012-06-27",0.3026971825,"04",0
"04:20","2012-06-27",0.0619367266666667,"04",0
"04:30","2012-06-27",0.0508574563888889,"04",0
"04:40","2012-06-27",0.0453275488888889,"04",0
"04:50","2012-06-27",0.0584684738888889,"04",0
"05:00","2012-06-27",0.0762620788888889,"04",0
"05:10","2012-06-27",0.0720751486111111,"04",0
"05:20","2012-06-27",0.0628808169444444,"04",0
"05:30","2012-06-27",0.0474680469444444,"04",0
"05:40","2012-06-27",0.0339721102777778,"04",0
"05:50","2012-06-27",0.0285082738888889,"04",0
"06:00","2012-06-27",0.048132095,"04",0
"06:10","2012-06-27",0.0609295175,"04",0
"06:20","2012-06-27",0.141278429166667,"04",0
"06:30","2012-06-27",0.131909363333333,"04",0
"06:40","2012-06-27",0.0479099563888889,"04",0
"06:50","2012-06-27",0.0552233433333333,"04",0
"07:00","2012-06-27",0.0561585011111111,"04",0
"07:10","2012-06-27",0.0544244511111111,"04",0
"07:20","2012-06-27",0.0792830675,"04",0
"07:30","2012-06-27",0.0818005336111111,"04",0
"07:40","2012-06-27",0.0639852138888889,"04",0
"07:50","2012-06-27",0.0757132911111111,"04",0
"08:00","2012-06-27",0.254574364444444,"04",0
"08:10","2012-06-27",0.5870875975,"04",0
"08:20","2012-06-27",0.374302856388889,"04",0
"08:30","2012-06-27",0.112845485833333,"04",0
"08:40","2012-06-27",0.0997774355555555,"04",0
"08:50","2012-06-27",0.0875176169444444,"04",0
"09:00","2012-06-27",0.0814032413888889,"04",0
"09:10","2012-06-27",0.0803470816666667,"04",0
"09:20","2012-06-27",0.109774438333333,"04",0
"09:30","2012-06-27",0.102455377777778,"04",0
"09:40","2012-06-27",0.082286995,"04",0
"09:50","2012-06-27",0.0629753933333333,"04",0
"10:00","2012-06-27",0.263585296388889,"04",0
"10:10","2012-06-27",0.448716136666667,"04",0
"10:20","2012-06-27",0.0827206666666667,"04",0
"10:30","2012-06-27",0.0794854822222222,"04",0
"10:40","2012-06-27",0.0912041386111111,"04",0
"10:50","2012-06-27",0.100691124166667,"04",0
"11:00","2012-06-27",0.290234836388889,"04",0
"11:10","2012-06-27",0.227981462222222,"04",0
"11:20","2012-06-27",0.301162605833333,"04",0
"11:30","2012-06-27",0.260389673055556,"04",0
"11:40","2012-06-27",0.208912669722222,"04",0
"11:50","2012-06-27",0.191950452222222,"04",0
"12:00","2012-06-27",0.0645741736111111,"04",0
"12:10","2012-06-27",0.0778151913888889,"04",0
"12:20","2012-06-27",0.0848901408333333,"04",0
"12:30","2012-06-27",0.0593432338888889,"04",0
"12:40","2012-06-27",0.0821485625,"04",0
"12:50","2012-06-27",0.479547531388889,"04",0
"13:00","2012-06-27",0.0768742591666667,"04",0
"13:10","2012-06-27",0.0956818147222222,"04",0
"13:20","2012-06-27",0.101172617222222,"04",0
"13:30","2012-06-27",0.113847522222222,"04",0
"13:40","2012-06-27",0.108997646111111,"04",0
"13:50","2012-06-27",0.101198129444444,"04",0
"14:00","2012-06-27",0.0775975980555556,"04",0
"14:10","2012-06-27",0.0739681202777778,"04",0
"14:20","2012-06-27",0.255367087777778,"04",0
"14:30","2012-06-27",0.361505425,"04",0
"14:40","2012-06-27",0.0671435833333333,"04",0
"14:50","2012-06-27",0.0618015580555556,"04",0
"15:00","2012-06-27",0.0706664013888889,"04",0
"15:10","2012-06-27",0.0976551066666667,"04",0
"15:20","2012-06-27",0.0989917955555556,"04",0
"15:30","2012-06-27",0.0924594272222222,"04",0
"15:40","2012-06-27",0.0680216969444444,"04",0
"15:50","2012-06-27",0.0447576344444444,"04",0
"16:00","2012-06-27",0.0429472252777778,"04",0
"16:10","2012-06-27",0.0462781091666667,"04",0
"16:20","2012-06-27",0.0589002047222222,"04",0
"16:30","2012-06-27",0.0789654352777778,"04",0
"16:40","2012-06-27",0.0788826236111111,"04",0
"16:50","2012-06-27",0.06486713,"04",0
"17:00","2012-06-27",0.0460114611111111,"04",0
"17:10","2012-06-27",0.0459896838888889,"04",0
"17:20","2012-06-27",0.0588589375,"04",0
"17:30","2012-06-27",0.0656069769444445,"04",0
"17:40","2012-06-27",0.0799374625,"04",0
"17:50","2012-06-27",0.0826889022222222,"04",0
"18:00","2012-06-27",0.152584422777778,"04",0
"18:10","2012-06-27",0.120439253333333,"04",0
"18:20","2012-06-27",0.0782604180555556,"04",0
"18:30","2012-06-27",0.0591749816666667,"04",0
"18:40","2012-06-27",0.0470868583333333,"04",0
"18:50","2012-06-27",0.0647235875,"04",0
"19:00","2012-06-27",0.0689623886111111,"04",0
"19:10","2012-06-27",0.0664580030555555,"04",0
"19:20","2012-06-27",0.0585695486111111,"04",0
"19:30","2012-06-27",0.0643645583333333,"04",0
"19:40","2012-06-27",0.0560638966666667,"04",0
"19:50","2012-06-27",0.0490315861111111,"04",0
"20:00","2012-06-27",0.0593311211111111,"04",0
"20:10","2012-06-27",0.0675829769444444,"04",0
"20:20","2012-06-27",0.0660766669444444,"04",0
"20:30","2012-06-27",0.0448569916666667,"04",0
"20:40","2012-06-27",0.0493759144444444,"04",0
"20:50","2012-06-27",0.0515858547222222,"04",0
"21:00","2012-06-27",0.0681224272222222,"04",0
"21:10","2012-06-27",0.0865039788888889,"04",0
"21:20","2012-06-27",0.0752527955555556,"04",0
"21:30","2012-06-27",0.0633235175,"04",0
"21:40","2012-06-27",0.0462550277777778,"04",0
"21:50","2012-06-27",0.0638480055555556,"04",0
"22:00","2012-06-27",0.0743469816666667,"04",0
"22:10","2012-06-27",0.0913470163888889,"04",0
"22:20","2012-06-27",0.103164106111111,"04",0
"22:30","2012-06-27",0.105131266666667,"04",0
"22:40","2012-06-27",0.0860869227777778,"04",0
"22:50","2012-06-27",0.0771214113888889,"04",0
"23:00","2012-06-27",0.0693654347222222,"04",0
"23:10","2012-06-27",0.0600541808333333,"04",0
"23:20","2012-06-27",0.0633248075,"04",0
"23:30","2012-06-27",0.0528933316666667,"04",0
"23:40","2012-06-27",0.0624458261111111,"04",0
"23:50","2012-06-27",0.0775576775,"04",0
"00:00","2012-06-28",0.0732992019444444,"04",0
"00:10","2012-06-28",0.0572682069444444,"04",0
"00:20","2012-06-28",0.0625210855555556,"04",0
"00:30","2012-06-28",0.0522821811111111,"04",0
"00:40","2012-06-28",0.0513247683333333,"04",0
"00:50","2012-06-28",0.0640283516666667,"04",0
"01:00","2012-06-28",0.0491192125,"04",0
"01:10","2012-06-28",0.0499900055555556,"04",0
"01:20","2012-06-28",0.0798766519444444,"04",0
"01:30","2012-06-28",0.0698880783333333,"04",0
"01:40","2012-06-28",0.0463965091666667,"04",0
"01:50","2012-06-28",0.0563462305555556,"04",0
"02:00","2012-06-28",0.0627087394444444,"04",0
"02:10","2012-06-28",0.0648016208333333,"04",0
"02:20","2012-06-28",0.0699576466666667,"04",0
"02:30","2012-06-28",0.0575266030555556,"04",0
"02:40","2012-06-28",0.0370527658333333,"04",0
"02:50","2012-06-28",0.0493743880555556,"04",0
"03:00","2012-06-28",0.063213155,"04",0
"03:10","2012-06-28",0.342320464166667,"04",0
"03:20","2012-06-28",0.801989338888889,"04",0
"03:30","2012-06-28",0.800546688888889,"04",0
"03:40","2012-06-28",0.772529925,"04",0
"03:50","2012-06-28",0.772889852777778,"04",0
"04:00","2012-06-28",0.774521213888889,"04",0
"04:10","2012-06-28",0.481751864444444,"04",0
"04:20","2012-06-28",0.0930396472222222,"04",0
"04:30","2012-06-28",0.0703693963888889,"04",0
"04:40","2012-06-28",0.0464404052777778,"04",0
"04:50","2012-06-28",0.0452038088888889,"04",0
"05:00","2012-06-28",0.0480499963888889,"04",0
"05:10","2012-06-28",0.0464754036111111,"04",0
"05:20","2012-06-28",0.0630055838888889,"04",0
"05:30","2012-06-28",0.0787063422222222,"04",0
"05:40","2012-06-28",0.0801205652777778,"04",0
"05:50","2012-06-28",0.0734562883333333,"04",0
"06:00","2012-06-28",0.046219315,"04",0
"06:10","2012-06-28",0.0476984469444444,"04",0
"06:20","2012-06-28",0.147947073055556,"04",0
"06:30","2012-06-28",0.0829717786111111,"04",0
"06:40","2012-06-28",0.0753168686111111,"04",0
"06:50","2012-06-28",0.0729331697222222,"04",0
"07:00","2012-06-28",0.0642678694444444,"04",0
"07:10","2012-06-28",0.0673350233333333,"04",0
"07:20","2012-06-28",0.0707152719444444,"04",0
"07:30","2012-06-28",0.0721078544444445,"04",0
"07:40","2012-06-28",0.0727569086111111,"04",0
"07:50","2012-06-28",0.269694159444444,"04",0
"08:00","2012-06-28",0.0771739988888889,"04",0
"08:10","2012-06-28",0.0715534008333333,"04",0
"08:20","2012-06-28",0.0680817988888889,"04",0
"08:30","2012-06-28",0.0848090588888889,"04",0
"08:40","2012-06-28",0.0830450347222222,"04",0
"08:50","2012-06-28",0.0678402527777778,"04",0
"09:00","2012-06-28",0.0678936247222222,"04",0
"09:10","2012-06-28",0.0664258091666667,"04",0
"09:20","2012-06-28",0.0541939675,"04",0
"09:30","2012-06-28",0.0534781133333333,"04",0
"09:40","2012-06-28",0.0445951677777778,"04",0
"09:50","2012-06-28",0.0428228561111111,"04",0
"10:00","2012-06-28",0.0624193525,"04",0
"10:10","2012-06-28",0.0757491702777778,"04",0
"10:20","2012-06-28",0.0743309013888889,"04",0
"10:30","2012-06-28",0.0632425383333333,"04",0
"10:40","2012-06-28",0.04624301,"04",0
"10:50","2012-06-28",0.153639854722222,"04",0
"11:00","2012-06-28",0.0695950791666667,"04",0
"11:10","2012-06-28",0.0665768683333333,"04",0
"11:20","2012-06-28",0.0802933619444444,"04",0
"11:30","2012-06-28",0.101698312222222,"04",0
"11:40","2012-06-28",0.0852534030555556,"04",0
"11:50","2012-06-28",0.163494605833333,"04",0
"12:00","2012-06-28",0.125621215,"04",0
"12:10","2012-06-28",0.0452057741666667,"04",0
"12:20","2012-06-28",0.0764732044444445,"04",0
"12:30","2012-06-28",0.0720600661111111,"04",0
"12:40","2012-06-28",0.0676109005555556,"04",0
"12:50","2012-06-28",0.0524471627777778,"04",0
"13:00","2012-06-28",0.0802651997222222,"04",0
"13:10","2012-06-28",0.080011925,"04",0
"13:20","2012-06-28",0.0845801947222222,"04",0
"13:30","2012-06-28",0.106973836388889,"04",0
"13:40","2012-06-28",0.0969325072222222,"04",0
"13:50","2012-06-28",0.0885895197222222,"04",0
"14:00","2012-06-28",0.0602647125,"04",0
"14:10","2012-06-28",0.0417886227777778,"04",0
"14:20","2012-06-28",0.171123940277778,"04",0
"14:30","2012-06-28",0.516266757222222,"04",0
"14:40","2012-06-28",0.206107129444444,"04",0
"14:50","2012-06-28",0.105477309722222,"04",0
"15:00","2012-06-28",0.163012248611111,"04",0
"15:10","2012-06-28",0.121892655833333,"04",0
"15:20","2012-06-28",0.573811853055556,"04",0
"15:30","2012-06-28",0.2233129525,"04",0
"15:40","2012-06-28",0.0960224575,"04",0
"15:50","2012-06-28",0.084704385,"04",0
"16:00","2012-06-28",0.0897837988888889,"04",0
"16:10","2012-06-28",0.0611193683333333,"04",0
"16:20","2012-06-28",0.0588023569444444,"04",0
"16:30","2012-06-28",0.0624622794444444,"04",0
"16:40","2012-06-28",0.04934512,"04",0
"16:50","2012-06-28",0.0604161169444444,"04",0
"17:00","2012-06-28",0.0684063022222222,"04",0
"17:10","2012-06-28",0.0682856830555556,"04",0
"17:20","2012-06-28",0.077056775,"04",0
"17:30","2012-06-28",0.0723497308333333,"04",0
"17:40","2012-06-28",0.0419601563888889,"04",0
"17:50","2012-06-28",0.0537456077777778,"04",0
"18:00","2012-06-28",0.05821028,"04",0
"18:10","2012-06-28",0.0575585808333333,"04",0
"18:20","2012-06-28",0.0725730430555556,"04",0
"18:30","2012-06-28",0.0604314572222222,"04",0
"18:40","2012-06-28",0.0581126166666667,"04",0
"18:50","2012-06-28",0.0609035352777778,"04",0
"19:00","2012-06-28",0.0723842783333333,"04",0
"19:10","2012-06-28",0.0837644538888889,"04",0
"19:20","2012-06-28",0.0882379658333333,"04",0
"19:30","2012-06-28",0.0625432261111111,"04",0
"19:40","2012-06-28",0.0309250836111111,"04",0
"19:50","2012-06-28",0.0566860863888889,"04",0
"20:00","2012-06-28",0.0478827577777778,"04",0
"20:10","2012-06-28",0.0790701686111111,"04",0
"20:20","2012-06-28",0.0920627197222222,"04",0
"20:30","2012-06-28",0.0656519483333333,"04",0
"20:40","2012-06-28",0.0489100686111111,"04",0
"20:50","2012-06-28",0.0513683122222222,"04",0
"21:00","2012-06-28",0.0497857436111111,"04",0
"21:10","2012-06-28",0.0729045580555556,"04",0
"21:20","2012-06-28",0.0792403836111111,"04",0
"21:30","2012-06-28",0.0727677686111111,"04",0
"21:40","2012-06-28",0.0646848252777778,"04",0
"21:50","2012-06-28",0.0618624041666667,"04",0
"22:00","2012-06-28",0.0591989972222222,"04",0
"22:10","2012-06-28",0.0404708230555555,"04",0
"22:20","2012-06-28",0.0666436563888889,"04",0
"22:30","2012-06-28",0.0755339458333333,"04",0
"22:40","2012-06-28",0.0603947969444444,"04",0
"22:50","2012-06-28",0.0516260925,"04",0
"23:00","2012-06-28",0.046749225,"04",0
"23:10","2012-06-28",0.0654254633333333,"04",0
"23:20","2012-06-28",0.0975864669444444,"04",0
"23:30","2012-06-28",0.105530044722222,"04",0
"23:40","2012-06-28",0.0827934597222222,"04",0
